test,year,school,county,city,math,reading,writing,english,science,total
ACT,2012,Plano Sr H S,Collin County,Richardson,NA,NA,NA,24.7,25.1,25.6
ACT,2012,Williams H S,Collin County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Plano East Sr H S,Collin County,Richardson,26,NA,NA,23.9,24.8,25
ACT,2012,Shepton H S,Collin County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Plano West Senior H S,Collin County,Richardson,NA,26,NA,25.5,25.4,26.1
ACT,2012,Princeton H S,Collin County,Richardson,NA,NA,NA,19.5,21.6,21.1
ACT,2012,Prosper H S,Collin County,Richardson,NA,NA,NA,22.6,23.2,23.4
ACT,2012,Wylie H S,Collin County,Richardson,NA,NA,NA,21.5,23.3,22.8
ACT,2012,Wylie East H S,Collin County,Richardson,NA,NA,NA,20,21.3,21.4
ACT,2012,Blue Ridge H S,Collin County,Richardson,NA,NA,NA,20,21,21.2
ACT,2012,Community H S,Collin County,Richardson,NA,NA,NA,19,21.2,20.8
ACT,2012,Lovejoy H S,Collin County,Richardson,NA,NA,NA,23.7,23.8,24.3
ACT,2012,Wellington H S,Collingsworth County,Amarillo,NA,NA,NA,17.3,19.2,18.6
ACT,2012,Columbus H S,Colorado County,Victoria,NA,NA,NA,19.5,20.2,20.4
ACT,2012,Rice H S,Colorado County,Victoria,NA,NA,NA,16.5,18.4,18.3
ACT,2012,Weimar H S,Colorado County,Victoria,NA,NA,NA,21.2,21.8,22
ACT,2012,New Braunfels H S,Comal County,Austin,NA,NA,NA,20.5,22.1,21.9
ACT,2012,Canyon H S,Comal County,Austin,23,NA,NA,19.6,21.9,21.6
ACT,2012,Smithson Valley H S,Comal County,Austin,NA,NA,NA,21.5,22.4,22.5
ACT,2012,Canyon Lake H S,Comal County,Austin,21,NA,NA,20.5,21.3,21.1
ACT,2012,Comanche H S,Comanche County,Abilene,NA,NA,NA,18.8,20.1,19.7
ACT,2012,De Leon H S,Comanche County,Abilene,NA,NA,NA,18.5,19.1,19.5
ACT,2012,Gustine School,Comanche County,Abilene,NA,NA,NA,15,18,17
ACT,2012,Sidney School,Comanche County,Abilene,19,NA,NA,19.8,20,20.5
ACT,2012,Eden H S,Concho County,San Angelo,NA,NA,NA,17.6,17.7,18.2
ACT,2012,Paint Rock School,Concho County,San Angelo,NA,NA,NA,20.5,18,20.3
ACT,2012,Gainesville H S,Cooke County,Fort Worth,NA,NA,NA,18.7,20.5,20
ACT,2012,Muenster H S,Cooke County,Fort Worth,NA,NA,NA,23.5,23.2,24.1
ACT,2012,Valley View H S,Cooke County,Fort Worth,21,NA,NA,18.7,19.9,20.3
ACT,2012,Gainesville State School,Cooke County,Fort Worth,NA,NA,NA,15.3,18.7,16.7
ACT,2012,Callisburg H S,Cooke County,Fort Worth,NA,NA,NA,20,19.8,20.3
ACT,2012,Era School,Cooke County,Fort Worth,NA,NA,NA,16.4,16.6,17.4
ACT,2012,Lindsay H S,Cooke County,Fort Worth,NA,NA,NA,22.9,23.2,23.3
ACT,2012,Evant H S,Coryell County,Waco,NA,19,NA,18.4,21,19.5
ACT,2012,Gatesville H S,Coryell County,Waco,NA,NA,NA,19.9,21.3,21
ACT,2012,Oglesby School,Coryell County,Waco,NA,NA,NA,NA,NA,NA
ACT,2012,Jonesboro School,Coryell County,Waco,NA,NA,NA,20,21.2,21.7
ACT,2012,Copperas Cove H S,Coryell County,Waco,NA,NA,NA,19.2,20.6,20.2
ACT,2012,Paducah School,Cottle County,Lubbock,NA,NA,NA,14.4,18.3,16.9
ACT,2012,Crane High School,Crane County,Midland,NA,NA,NA,16.4,19.3,18.8
ACT,2012,Ozona H S,Crockett County,San Angelo,NA,NA,NA,16,17.8,17.8
ACT,2012,Crosbyton H S,Crosby County,Lubbock,NA,NA,NA,17.2,18.6,18.6
ACT,2012,Lorenzo H S,Crosby County,Lubbock,NA,NA,NA,15.1,16.6,16.5
ACT,2012,Ralls H S,Crosby County,Lubbock,NA,NA,NA,18.4,19.8,20.5
ACT,2012,Van Horn H S,Culberson County,Midland,NA,NA,NA,13.6,16.5,16.1
ACT,2012,Dalhart H S,Dallam County,Amarillo,NA,NA,NA,18.4,19.5,19.5
ACT,2012,Texline School,Dallam County,Amarillo,NA,19,NA,17,18.8,18
ACT,2012,Pegasus Charter H S,Dallas County,Richardson,NA,19,NA,19.6,19.7,20.1
ACT,2012,Uplift Education-North Hills Prep,Dallas County,Richardson,NA,NA,NA,26.4,24.7,26.1
ACT,2012,Dallas Can Academy Charter,Dallas County,Richardson,NA,NA,NA,11.6,15,14.3
ACT,2012,Dallas Can Academy Charter-Oak Cli,Dallas County,Richardson,NA,NA,NA,11,15.7,14
ACT,2012,Texans Can At Carrollton-Farmers B,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Dallas Can Academy At Pleasant Gro,Dallas County,Richardson,NA,NA,NA,10.5,13.8,13.3
ACT,2012,Advantage Academy,Dallas County,Richardson,NA,19,NA,17,19.5,19
ACT,2012,Life School Oak Cliff,Dallas County,Richardson,18,16,NA,15.1,17.1,16.6
ACT,2012,Life School Red Oak,Dallas County,Richardson,NA,NA,NA,18.8,18.5,19
ACT,2012,Universal Academy,Dallas County,Richardson,NA,NA,NA,16.2,16,16.9
ACT,2012,Universal Academy - Flower Mound,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Faith Family Academy Of Oak Cliff,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Jean Massieu Academy,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Legacy H S,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Winfree Academy Charter School (Ir,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Winfree Academy North Richland Hil,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Gateway Charter Academy - Middle -,Dallas County,Richardson,NA,NA,NA,12.5,15.6,14.5
ACT,2012,Uplift Education-Peak Prep H S,Dallas County,Richardson,NA,NA,NA,15.2,17.1,17
ACT,2012,Richland Collegiate H S Of Math Sc,Dallas County,Richardson,NA,23,NA,22.2,22.9,23.2
ACT,2012,Uplift Education-Williams Prep H S,Dallas County,Richardson,NA,NA,NA,15.2,18.1,17.4
ACT,2012,Uplift Education-Hampton Prep H S,Dallas County,Richardson,NA,NA,NA,14.4,16.5,16.1
ACT,2012,Turner H S,Dallas County,Richardson,NA,20,NA,18.4,20.1,20
ACT,2012,Smith H S,Dallas County,Richardson,NA,NA,NA,22.8,22.8,23.1
ACT,2012,Creekview H S,Dallas County,Richardson,NA,NA,NA,21.5,22.3,22.4
ACT,2012,Ranchview H S,Dallas County,Richardson,NA,NA,NA,20.8,21.5,21.5
ACT,2012,Early College H S,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Cedar Hill H S,Dallas County,Richardson,NA,NA,NA,16.9,18.5,17.9
ACT,2012,Cedar Hill Collegiate H S,Dallas County,Richardson,NA,NA,NA,22.1,22.1,22.5
ACT,2012,Bryan Adams H S,Dallas County,Richardson,NA,NA,NA,15.4,17.6,17.1
ACT,2012,W H Adamson H S,Dallas County,Richardson,NA,NA,NA,13.8,15.7,15.3
ACT,2012,A Maceo Smith New Tech H S,Dallas County,Richardson,NA,NA,NA,11,16,14.3
ACT,2012,Moises E Molina H S,Dallas County,Richardson,NA,NA,NA,14.5,16.8,16.4
ACT,2012,Hillcrest H S,Dallas County,Richardson,NA,NA,NA,18.6,20,19.9
ACT,2012,Thomas Jefferson H S,Dallas County,Richardson,18,NA,NA,15,17.3,16.9
ACT,2012,Justin F Kimball H S,Dallas County,Richardson,16,NA,NA,14.1,16.1,15.5
ACT,2012,Lincoln Humanities/Communications,Dallas County,Richardson,NA,NA,NA,13.4,15.2,15.2
ACT,2012,L G Pinkston High School,Dallas County,Richardson,NA,NA,NA,12.8,15.5,14.9
ACT,2012,Franklin D Roosevelt H S,Dallas County,Richardson,NA,NA,NA,12.5,15,14.5
ACT,2012,W W Samuell H S,Dallas County,Richardson,NA,NA,NA,12.8,17,15.8
ACT,2012,Seagoville H S,Dallas County,Richardson,NA,NA,NA,15.5,17.7,17.1
ACT,2012,South Oak Cliff H S,Dallas County,Richardson,NA,NA,NA,11.7,14.2,13.8
ACT,2012,H Grady Spruce H S,Dallas County,Richardson,NA,NA,NA,12.2,15.8,14.9
ACT,2012,Sunset High School,Dallas County,Richardson,NA,16,NA,14.6,17.3,16.5
ACT,2012,W T White H S,Dallas County,Richardson,NA,NA,NA,16.3,18.4,18.1
ACT,2012,Woodrow Wilson H S,Dallas County,Richardson,NA,NA,NA,18,19.2,19
ACT,2012,David W Carter H S,Dallas County,Richardson,NA,NA,NA,13.2,15,14.7
ACT,2012,North Dallas H S,Dallas County,Richardson,NA,NA,NA,13.3,15.9,15.8
ACT,2012,Skyline H S,Dallas County,Richardson,19,NA,NA,16.6,18.6,18.1
ACT,2012,School Of Science And Engineering,Dallas County,Richardson,NA,NA,NA,24.7,26.8,26.8
ACT,2012,Emmett J Conrad H S,Dallas County,Richardson,NA,NA,NA,13.6,16.9,16
ACT,2012,James Madison High School,Dallas County,Richardson,NA,NA,NA,13.9,16.3,15.7
ACT,2012,School Of Business And Management,Dallas County,Richardson,NA,NA,NA,18.9,21,20.5
ACT,2012,Booker T Washington Spva Magnet,Dallas County,Richardson,NA,NA,NA,23,22,22.6
ACT,2012,Irma Lerma Rangel Young Women's Le,Dallas County,Richardson,NA,NA,NA,22.6,21.6,22.3
ACT,2012,School Of Health Professions,Dallas County,Richardson,NA,NA,NA,20.2,21.2,21.3
ACT,2012,Rosie Sorrells Education And Socia,Dallas County,Richardson,NA,NA,NA,19.8,20.3,20.3
ACT,2012,Judge Barefoot Sanders Law Magnet,Dallas County,Richardson,NA,NA,NA,21.1,20.5,21.4
ACT,2012,School For The Talented And Gifted,Dallas County,Richardson,NA,NA,NA,28.9,27.3,28.8
ACT,2012,Kathlyn Joy Gilliam Collegiate Aca,Dallas County,Richardson,NA,NA,NA,16.5,17.7,17.9
ACT,2012,Trinidad Garza Early College At Mo,Dallas County,Richardson,NA,NA,NA,17.3,19.1,18.6
ACT,2012,Middle College H S,Dallas County,Richardson,NA,NA,NA,18.8,19.7,20.1
ACT,2012,Wilmer-Hutchins H S,Dallas County,Richardson,NA,NA,NA,12.4,15.6,14.7
ACT,2012,Desoto H S,Dallas County,Richardson,NA,18,NA,17,18.1,18
ACT,2012,Duncanville H S,Dallas County,Richardson,NA,19,NA,17.9,19.1,19
ACT,2012,Garland H S,Dallas County,Richardson,NA,NA,NA,22.5,22.5,23
ACT,2012,S Garland H S,Dallas County,Richardson,NA,NA,NA,16.8,18.2,17.9
ACT,2012,N Garland H S,Dallas County,Richardson,NA,NA,NA,18.5,19.8,19.9
ACT,2012,Lakeview Centennial H S,Dallas County,Richardson,NA,NA,NA,17.8,18.8,18.8
ACT,2012,GISD Evening Sch,Dallas County,Richardson,NA,17,NA,16,15.9,16.3
ACT,2012,Naaman Forest H S,Dallas County,Richardson,NA,NA,NA,19.6,20.8,20.7
ACT,2012,Rowlett H S,Dallas County,Richardson,NA,NA,NA,21,21.9,22
ACT,2012,Sachse H S,Dallas County,Richardson,NA,NA,NA,20.2,22,21.8
ACT,2012,Grand Prairie H S,Dallas County,Richardson,NA,NA,NA,16.3,18.4,18.1
ACT,2012,So Grand Prairie H S,Dallas County,Richardson,NA,NA,NA,18.3,20,19.7
ACT,2012,Crosswinds H S,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,John Dubiski Career H S,Dallas County,Richardson,NA,NA,NA,17.7,20.3,19.6
ACT,2012,Highland Park H S,Dallas County,Richardson,NA,NA,NA,26.6,25.7,26.6
ACT,2012,Irving H S,Dallas County,Richardson,NA,18,NA,16.7,18.5,18.3
ACT,2012,Macarthur H S,Dallas County,Richardson,NA,NA,NA,16.7,18.6,18.5
ACT,2012,Nimitz H S,Dallas County,Richardson,NA,NA,NA,17.1,18.8,18.9
ACT,2012,Barbara Cardwell Career Preparator,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Jack E Singley Academy,Dallas County,Richardson,NA,NA,NA,19.9,21.4,21.1
ACT,2012,Lancaster H S,Dallas County,Richardson,NA,NA,NA,14.6,16.6,16.1
ACT,2012,Mesquite H S,Dallas County,Richardson,NA,NA,NA,17.7,19.1,18.8
ACT,2012,North Mesquite H S,Dallas County,Richardson,NA,NA,NA,17.9,18.7,18.9
ACT,2012,West Mesquite H S,Dallas County,Richardson,NA,NA,NA,15.8,18.2,17.5
ACT,2012,Poteet H S,Dallas County,Richardson,NA,NA,NA,18.4,20.1,19.7
ACT,2012,Horn H S,Dallas County,Richardson,NA,NA,NA,19.3,21,20.6
ACT,2012,Mesquite Academy,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Lake Highlands H S,Dallas County,Richardson,NA,NA,NA,20.6,22,21.9
ACT,2012,Richardson H S,Dallas County,Richardson,NA,NA,NA,21,22.1,22.1
ACT,2012,Pearce H S,Dallas County,Richardson,25,NA,NA,23.3,23.7,24.1
ACT,2012,Berkner H S,Dallas County,Richardson,23,NA,NA,19.6,21.1,21.3
ACT,2012,Sunnyvale H S,Dallas County,Richardson,NA,NA,NA,20.8,20.6,21.2
ACT,2012,Coppell H S,Dallas County,Richardson,NA,NA,NA,24.4,24.5,25.1
ACT,2012,New Tech H S At Coppell,Dallas County,Richardson,NA,NA,NA,25,23.9,25
ACT,2012,Dawson School,Dawson County,Lubbock,NA,NA,NA,14.2,16.8,16.5
ACT,2012,Klondike ISD,Dawson County,Lubbock,20,NA,NA,19.6,20.7,20.6
ACT,2012,Lamesa H S,Dawson County,Lubbock,NA,NA,NA,18.1,19.3,19.1
ACT,2012,Sands CISD,Dawson County,Lubbock,NA,24,NA,23,23.5,24.3
ACT,2012,Hereford H S,Deaf Smith County,Amarillo,NA,NA,NA,16.8,18.6,18.3
ACT,2012,Cooper H S,Delta County,Mt Pleasant,NA,NA,NA,19.5,20.1,20.1
ACT,2012,Fannindel H S,Delta County,Mt Pleasant,23,NA,NA,18.7,20.3,21
ACT,2012,Texas Academy Of Mathematics & Sci,Denton County,Fort Worth,NA,NA,NA,31.1,31,31.8
ACT,2012,Education Center At The Colony,Denton County,Fort Worth,NA,NA,NA,20.3,17.5,18.3
ACT,2012,Ryan H S,Denton County,Fort Worth,NA,NA,NA,18.9,20.2,20.3
ACT,2012,Denton H S,Denton County,Fort Worth,20,NA,NA,18.4,20.1,19.7
ACT,2012,Guyer H S,Denton County,Fort Worth,NA,NA,NA,20.7,21.2,21.5
ACT,2012,Fred Moore H S,Denton County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Lewisville H S,Denton County,Fort Worth,NA,NA,NA,19.1,20.2,20.4
ACT,2012,Marcus H S,Denton County,Fort Worth,NA,NA,NA,23.8,24.3,24.7
ACT,2012,The Colony H S,Denton County,Fort Worth,NA,NA,NA,20,21.6,21.4
ACT,2012,Learning Ctr,Denton County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Hebron H S,Denton County,Fort Worth,NA,NA,NA,23.5,23.3,24
ACT,2012,Flower Mound H S,Denton County,Fort Worth,NA,NA,NA,24.6,24.4,25.1
ACT,2012,Pilot Point H S,Denton County,Fort Worth,NA,NA,NA,20.3,21,21.2
ACT,2012,Krum H S,Denton County,Fort Worth,NA,NA,NA,22.9,22.8,23.7
ACT,2012,Ponder H S,Denton County,Fort Worth,NA,NA,NA,20.9,22.1,22.4
ACT,2012,Aubrey H S,Denton County,Fort Worth,NA,22,NA,20.2,21.6,21.6
ACT,2012,Sanger H S,Denton County,Fort Worth,NA,NA,NA,19.9,21.9,21.2
ACT,2012,Argyle H S,Denton County,Fort Worth,NA,NA,NA,22.6,23.1,23.6
ACT,2012,Northwest H S,Denton County,Fort Worth,NA,NA,NA,21.3,22.2,22.2
ACT,2012,Byron Nelson H S,Denton County,Fort Worth,24,NA,NA,22.9,23.4,23.5
ACT,2012,James M Steele Accelerated H S,Denton County,Fort Worth,NA,NA,NA,22.7,23.2,24
ACT,2012,Lake Dallas H S,Denton County,Fort Worth,NA,NA,NA,21.5,21.6,22
ACT,2012,Little Elm H S,Denton County,Fort Worth,NA,NA,NA,17.9,19.8,19.2
ACT,2012,Cuero H S,Dewitt County,Victoria,NA,NA,NA,20.6,21,21.1
ACT,2012,Nordheim School,Dewitt County,Victoria,NA,NA,NA,NA,NA,NA
ACT,2012,Yoakum High School,Dewitt County,Victoria,NA,NA,NA,19.6,19.7,20.1
ACT,2012,Yorktown H S,Dewitt County,Victoria,NA,NA,NA,18,20.2,20.2
ACT,2012,Spur School,Dickens County,Lubbock,NA,NA,NA,16.4,16,17.3
ACT,2012,Patton Springs School,Dickens County,Lubbock,20,NA,NA,18.4,20.6,19.4
ACT,2012,Carrizo Springs H S,Dimmit County,San Antonio,NA,NA,NA,16.8,18.3,18.1
ACT,2012,Clarendon H S,Donley County,Amarillo,NA,NA,NA,19.2,20,19.8
ACT,2012,Hedley School,Donley County,Amarillo,20,NA,NA,19.3,20.6,20.2
ACT,2012,Benavides Secondary,Duval County,Corpus Christi,NA,NA,NA,15.1,18.6,17.5
ACT,2012,San Diego H S,Duval County,Corpus Christi,18,NA,NA,15.3,17.6,17.1
ACT,2012,Freer H S,Duval County,Corpus Christi,NA,NA,NA,15.4,17.7,17.2
ACT,2012,Cisco H S,Eastland County,Abilene,NA,NA,NA,20.5,21.1,21.1
ACT,2012,Eastland H S,Eastland County,Abilene,NA,NA,NA,18.7,21,20.1
ACT,2012,Gorman H S,Eastland County,Abilene,NA,NA,NA,NA,NA,NA
ACT,2012,Ranger H S,Eastland County,Abilene,NA,NA,NA,17.5,19,19.1
ACT,2012,Rising Star H S,Eastland County,Abilene,NA,NA,NA,17,19.2,18.5
ACT,2012,Richard Milburn Academy - Ector Co,Ector County,Midland,NA,20,NA,16.7,21,19.7
ACT,2012,Richard Milburn Alternative H S (L,Ector County,Midland,NA,NA,NA,NA,NA,NA
ACT,2012,Odessa H S,Ector County,Midland,NA,NA,NA,20.5,21.5,21.6
ACT,2012,Permian H S,Ector County,Midland,NA,NA,NA,18.7,20.1,20
ACT,2012,Rocksprings H S,Edwards County,San Angelo,NA,NA,NA,14.8,17.7,17.7
ACT,2012,Nueces Canyon J H/H S,Edwards County,San Angelo,NA,NA,NA,17.1,18.9,18.3
ACT,2012,Waxahachie Faith Family Academy,Ellis County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Avalon School,Ellis County,Richardson,NA,NA,NA,NA,NA,NA
ACT,2012,Ennis H S,Ellis County,Richardson,NA,NA,NA,18,19.1,19.1
ACT,2012,Ferris H S,Ellis County,Richardson,NA,NA,NA,16.9,20,18.6
ACT,2012,Italy H S,Ellis County,Richardson,NA,NA,NA,15.6,19.2,18
ACT,2012,Midlothian H S,Ellis County,Richardson,NA,NA,NA,21,21.8,22
ACT,2012,Milford School,Ellis County,Richardson,NA,NA,NA,15.7,18.2,17.7
ACT,2012,Palmer H S,Ellis County,Richardson,NA,NA,NA,18.9,20.3,20.1
ACT,2012,Red Oak H S,Ellis County,Richardson,NA,NA,NA,19,20.7,20.4
ACT,2012,Waxahachie H S,Ellis County,Richardson,NA,NA,NA,19.3,20.1,20.2
ACT,2012,Waxahachie Global H S,Ellis County,Richardson,NA,NA,NA,21.7,21.2,22.2
ACT,2012,Maypearl H S,Ellis County,Richardson,NA,NA,NA,20.1,21.5,21.1
ACT,2012,Davinci School For Science And The,El Paso County,El Paso,NA,NA,NA,19.2,22,21.2
ACT,2012,El Paso Academy West,El Paso County,El Paso,NA,NA,NA,NA,NA,NA
ACT,2012,Harmony Science Acad (El Paso),El Paso County,El Paso,NA,NA,NA,28,27.3,26.7
ACT,2012,Clint H S,El Paso County,El Paso,21,19,NA,21.3,21.3,20.7
ACT,2012,Mountain View H S,El Paso County,El Paso,NA,NA,NA,15.7,17.4,17.1
ACT,2012,Horizon H S,El Paso County,El Paso,NA,NA,NA,15,17.8,17.3
ACT,2012,Andress H S,El Paso County,El Paso,NA,17,NA,15.2,17.5,17.1
ACT,2012,Austin H S,El Paso County,El Paso,NA,NA,NA,15.5,17.8,17.2
ACT,2012,Bowie H S,El Paso County,El Paso,NA,NA,NA,13.5,16.1,15.6
ACT,2012,Burges H S,El Paso County,El Paso,NA,NA,NA,17,18.8,18.6
ACT,2012,Coronado H S,El Paso County,El Paso,NA,NA,NA,21.4,22.3,22.5
ACT,2012,El Paso H S,El Paso County,El Paso,NA,19,NA,18.4,19.6,19.5
ACT,2012,Irvin H S,El Paso County,El Paso,NA,NA,NA,14.8,17.3,16.7
ACT,2012,Jefferson H S,El Paso County,El Paso,NA,NA,NA,14.4,17.2,16.5
ACT,2012,Franklin H S,El Paso County,El Paso,NA,NA,NA,21.8,22.6,22.9
ACT,2012,Silva Health Magnet,El Paso County,El Paso,NA,NA,NA,21.5,21.5,22.1
ACT,2012,Chapin H S,El Paso County,El Paso,NA,NA,NA,18.4,19.9,19.6
ACT,2012,Transmountain Early College H S,El Paso County,El Paso,NA,NA,NA,17.9,19.6,19.4
ACT,2012,School-Age Parent Ctr,El Paso County,El Paso,NA,NA,NA,NA,NA,NA
ACT,2012,Sunset H S,El Paso County,El Paso,NA,NA,NA,NA,NA,NA
ACT,2012,Fabens H S,El Paso County,El Paso,NA,NA,NA,14.2,16.4,16.6
ACT,2012,San Elizario H S,El Paso County,El Paso,NA,16,NA,14.8,17.8,17
ACT,2012,Bel Air H S,El Paso County,El Paso,NA,NA,NA,16.7,18.3,18.2
ACT,2012,Eastwood H S,El Paso County,El Paso,NA,NA,NA,18.6,19.2,19.4
ACT,2012,Parkland H S,El Paso County,El Paso,NA,NA,NA,16.1,19.4,18.4
ACT,2012,Ysleta H S,El Paso County,El Paso,NA,NA,NA,11.4,15.1,13.9
ACT,2012,Riverside H S,El Paso County,El Paso,NA,NA,NA,16.5,19.3,19.2
ACT,2012,J M Hanks H S,El Paso County,El Paso,20,20,NA,20.2,19.7,20.1
ACT,2012,Del Valle H S,El Paso County,El Paso,NA,NA,NA,14.8,15.9,16.3
ACT,2012,Tejas School Of Choice,El Paso County,El Paso,NA,NA,NA,10.6,14.3,13.5
ACT,2012,Valle Verde Early College H S,El Paso County,El Paso,24,NA,NA,21.8,22.7,23
ACT,2012,Anthony H S,El Paso County,El Paso,NA,NA,NA,15.5,18.3,17.3
ACT,2012,Canutillo H S,El Paso County,El Paso,NA,NA,NA,14.6,17.4,16.6
ACT,2012,Tornillo H S,El Paso County,El Paso,NA,NA,NA,14.5,18.1,17.1
ACT,2012,Socorro H S,El Paso County,El Paso,NA,NA,NA,16,18.4,17.7
ACT,2012,Montwood H S,El Paso County,El Paso,NA,NA,NA,19.7,20,20.3
ACT,2012,Americas H S,El Paso County,El Paso,NA,NA,NA,16.6,18.3,18.1
ACT,2012,El Dorado H S,El Paso County,El Paso,NA,NA,NA,16.2,17.9,17.7
ACT,2012,Mission Early College H S,El Paso County,El Paso,NA,21,NA,19.2,21.9,21.3
ACT,2012,Premier H S Of Abilene,Erath County,Fort Worth,19,NA,NA,15,18.3,18
ACT,2012,Premier H S Of Beaumont,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Palmview,Erath County,Fort Worth,NA,NA,NA,14.2,15.9,15.8
ACT,2012,Premier H S Of Del Rio,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Fort Worth,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Laredo,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Lubbock,Erath County,Fort Worth,NA,NA,NA,18.3,21.2,20.2
ACT,2012,Premier H S Of Austin,Erath County,Fort Worth,NA,NA,NA,18.6,18.8,19.4
ACT,2012,Premier H S Of Pharr,Erath County,Fort Worth,NA,NA,NA,14.5,16.9,16.5
ACT,2012,Premier H S Of Mission,Erath County,Fort Worth,NA,18,NA,16.2,18.3,17.6
ACT,2012,Premier H S Of San Antonio,Erath County,Fort Worth,NA,NA,NA,23.8,23.8,23.8
ACT,2012,Premier H S Of Tyler,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Waco,Erath County,Fort Worth,NA,NA,NA,16.7,20.3,18.7
ACT,2012,Premier H S Of North Austin,Erath County,Fort Worth,NA,NA,NA,25,23.8,24.4
ACT,2012,Premier H S Of San Juan,Erath County,Fort Worth,NA,NA,NA,11.6,16.7,14.7
ACT,2012,Premier H S Of Huntsville,Erath County,Fort Worth,NA,NA,NA,19.2,24.8,22
ACT,2012,Premier H S Of New Braunfels,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2012,Premier H S Of Granbury,Erath County,Fort Worth,19,NA,NA,18,16,17.5
ACT,2012,Huston Academy,Erath County,Fort Worth,18,NA,NA,18,16.5,17.8
ACT,2012,Dublin H S,Erath County,Fort Worth,21,NA,NA,18.7,19.6,20.1
ACT,2012,Stephenville H S,Erath County,Fort Worth,NA,NA,NA,21.6,22.6,22.9
ACT,2012,Huckabay School,Erath County,Fort Worth,NA,22,NA,21.1,22.3,22.3
ACT,2012,Lingleville School,Erath County,Fort Worth,NA,NA,NA,17.9,18.9,18.6
ACT,2012,Chilton School,Falls County,Waco,NA,NA,NA,15.7,17.3,17.3
ACT,2012,Marlin H S,Falls County,Waco,18,NA,NA,14.4,15.7,16.7
ACT,2012,Rosebud-Lott H S,Falls County,Waco,NA,NA,NA,19.8,21.6,21.1
ACT,2012,Bonham H S,Fannin County,Richardson,NA,NA,NA,20.2,22,21.4
ACT,2012,Dodd City School,Fannin County,Richardson,NA,NA,NA,24.9,22.9,24.1
ACT,2012,Ector H S,Fannin County,Richardson,NA,NA,NA,17.5,19.1,18.6
ACT,2012,Honey Grove H S,Fannin County,Richardson,NA,NA,NA,19.3,19.4,19.8
ACT,2012,Leonard H S,Fannin County,Richardson,NA,NA,NA,20.1,21,20.9
ACT,2012,Savoy H S,Fannin County,Richardson,NA,NA,NA,20.1,21,21
ACT,2012,Trenton H S,Fannin County,Richardson,NA,NA,NA,18.7,20,20.1
ACT,2012,Rayburn H S,Fannin County,Richardson,NA,NA,NA,18.6,20.2,19.8
ACT,2012,Flatonia Secondary,Fayette County,Austin,21,19,NA,18.1,19.1,19.5
ACT,2012,La Grange H S,Fayette County,Austin,NA,NA,NA,19,20.9,20.7
ACT,2012,Schulenburg Secondary,Fayette County,Austin,NA,NA,NA,19,20.5,20.3
ACT,2012,Fayetteville Schools,Fayette County,Austin,24,21,NA,21.6,23.6,22.8
ACT,2012,Roby H S,Fisher County,Abilene,NA,NA,NA,18.5,21.4,20.5
ACT,2012,Rotan H S,Fisher County,Abilene,19,NA,NA,20.1,19.6,20.1
ACT,2012,Floydada H S,Floyd County,Lubbock,20,19,NA,17.1,19,19
ACT,2012,Lockney High School,Floyd County,Lubbock,NA,NA,NA,16,18.7,18.3
ACT,2012,Crowell H S,Foard County,Wichita Falls,NA,NA,NA,16,16.3,17.4
ACT,2012,Lamar Cons H S,Fort Bend County,Houston,NA,NA,NA,18.6,20.2,20
ACT,2012,B F Terry H S,Fort Bend County,Houston,NA,NA,NA,16.5,19,18.2
ACT,2012,Foster H S,Fort Bend County,Houston,NA,23,NA,21.8,22.7,22.8
ACT,2012,George Ranch H S,Fort Bend County,Houston,NA,NA,NA,NA,NA,NA
ACT,2012,Needville H S,Fort Bend County,Houston,NA,NA,NA,20,21.2,21.3
ACT,2012,Dulles H S,Fort Bend County,Houston,NA,NA,NA,22.9,23.6,24
